Year,Occupation,Total_Number,Men_Number,Women_Number,Total_MedianEarnings,Men_MedianEarnings,Women_MedianEarnings
2015,"Life, Physical, and Social Science Occupations","1,007,107","564,963","442,144","65,215","70,726","59,905"
2015,Agricultural and food scientists,"17,366","11,069","6,297","61,150","70,009","54,178"
2015,Biological scientists,"62,763","33,697","29,066","61,141","62,192","60,114"
2015,Conservation scientists and foresters,"17,087","13,930","3,157","52,470","55,144","51,359"
2015,Medical scientists,"118,091","59,308","58,783","75,438","82,246","67,361"
2015,"Life scientists, all other","10,172","5,461","4,711","72,742","74,723","60,413"
2015,Astronomers and physicists,"8,276","7,232","1,044","100,407","100,634","86,477"
2015,Atmospheric and space scientists,"8,367","6,577","1,790","82,852","86,926","68,836"
2015,Chemists and materials scientists,"74,050","44,599","29,451","67,342","73,671","63,822"
2015,Environmental scientists and geoscientists,"58,056","41,197","16,859","77,010","81,693","67,141"
2015,"Physical scientists, all other","180,602","107,571","73,031","77,740","86,695","66,893"
2015,Economists,"22,836","15,043","7,793","103,467","111,549","95,733"
2015,Survey researchers,929,493,436,"90,354","106,250","70,950"
2015,Psychologists,"122,868","38,661","84,207","71,416","85,861","66,765"
2015,Urban and regional planners,"20,118","11,843","8,275","71,387","72,133","70,053"
2015,"Miscellaneous social scientists and related workers, including sociologists","23,218","13,124","10,094","66,855","70,191","61,742"
2015,Agricultural and food science technicians,"30,579","20,012","10,567","46,084","50,753","37,219"
2015,Biological technicians,"17,556","8,664","8,892","50,100","51,100","46,928"
2015,Chemical technicians,"59,673","40,557","19,116","52,119","55,771","48,499"
2015,Geological and petroleum technicians,"16,682","13,285","3,397","73,543","75,499","61,777"
2015,Nuclear technicians,"3,383","2,432",951,"71,703","75,769","61,483"
2015,Social science research assistants,"2,205",775,"1,430","42,435","52,552","42,284"
2015,"Miscellaneous life, physical, and social science technicians","132,230","69,433","62,797","42,427","46,514","40,928"
2015,"Education, Legal, Community Service, Arts, and Media Occupations","10,353,405","3,948,912","6,404,493","50,417","57,809","46,386"
2015,Community and Social Service Occupations,"1,937,719","694,893","1,242,826","42,461","45,658","41,893"
2015,Counselors,"547,839","159,706","388,133","44,100","45,444","43,490"
2015,Social workers,"693,187","129,081","564,106","42,350","45,076","42,172"
2015,Probation officers and correctional treatment specialists,"83,528","42,632","40,896","48,528","50,128","46,479"
2015,Social and human service assistants,"134,496","28,824","105,672","37,178","41,363","36,551"
2015,"Miscellaneous community and social service specialists, including health educators and community health workers","65,726","19,664","46,062","44,030","48,495","41,334"
2015,Clergy,"329,537","277,594","51,943","44,518","45,275","41,604"
2015,"Directors, religious activities and education","47,490","23,089","24,401","41,935","49,056","38,554"
2015,"Religious workers, all other","35,916","14,303","21,613","36,943","42,330","35,712"
2015,Legal Occupations,"1,392,166","698,172","693,994","84,791","120,270","64,121"
2015,Lawyers,"879,090","569,258","309,832","120,930","130,914","101,441"
2015,Judicial law clerks,"12,429","6,332","6,097","55,499","51,492","59,954"
2015,"Judges, magistrates, and other judicial workers","53,899","29,676","24,223","101,014","121,650","71,919"
2015,Paralegals and legal assistants,"316,583","52,309","264,274","48,453","50,668","48,007"
2015,Miscellaneous legal support workers,"130,165","40,597","89,568","51,139","61,075","46,881"
2015,"Education, Training, and Library Occupations","5,240,692","1,530,438","3,710,254","48,649","55,772","45,789"
2015,Postsecondary teachers,"879,141","469,912","409,229","65,629","71,485","61,046"
2015,Preschool and kindergarten teachers,"340,735","9,808","330,927","24,938","27,004","24,853"
2015,Elementary and middle school teachers,"2,316,620","513,022","1,803,598","50,192","52,182","49,006"
2015,Secondary school teachers,"542,418","234,178","308,240","51,915","55,088","50,921"
2015,Special education teachers,"168,678","26,883","141,795","48,795","49,731","48,593"
2015,Other teachers and instructors,"354,049","161,351","192,698","43,893","50,979","38,426"
2015,"Archivists, curators, and museum technicians","32,237","13,806","18,431","50,931","51,822","50,497"
2015,Librarians,"108,825","21,011","87,814","50,871","53,810","50,445"
2015,Library technicians,"16,438","3,363","13,075","36,316","40,776","33,668"
2015,Teacher assistants,"410,201","55,703","354,498","22,150","30,116","21,578"
2015,"Other education, training, and library workers","71,350","21,401","49,949","56,213","59,029","55,296"
2015,"Arts, Design, Entertainment, Sports, and Media Occupations","1,782,828","1,025,409","757,419","51,446","55,746","47,131"
2015,Artists and related workers,"115,100","73,567","41,533","48,915","52,071","37,468"
2015,Designers,"608,355","317,723","290,632","51,545","60,191","45,100"
2015,Actors,"13,079","8,901","4,178","50,567","50,634","50,465"
2015,Producers and directors,"117,179","76,866","40,313","62,387","66,940","56,781"
2015,"Athletes, coaches, umpires, and related workers","109,943","80,600","29,343","45,098","47,073","40,589"
2015,Dancers and choreographers,"7,439","1,485","5,954","39,519","65,504","36,413"
2015,"Musicians, singers, and related workers","65,350","48,840","16,510","42,428","45,378","41,193"
2015,"Entertainers and performers, sports and related workers, all other","17,704","10,091","7,613","40,012","42,109","32,127"
2015,Announcers,"27,522","22,529","4,993","50,378","51,039","43,471"
2015,"News analysts, reporters and correspondents","56,131","32,885","23,246","48,528","48,247","48,698"
2015,Public relations specialists,"101,879","38,269","63,610","62,272","69,604","59,513"
2015,Editors,"126,515","59,212","67,303","54,548","60,200","51,463"
2015,Technical writers,"43,179","19,675","23,504","68,642","71,559","63,665"
2015,Writers and authors,"131,816","62,166","69,650","56,930","61,418","52,418"
2015,Miscellaneous media and communication workers,"50,676","20,443","30,233","41,667","50,807","37,989"
2015,"Miscellaneous media and communications equipment workers, including broadcast and sound engineering technicians and radio operators","72,286","67,181","5,105","51,473","51,423","52,188"
2015,Photographers,"80,094","51,875","28,219","41,015","45,319","35,027"
2015,"Television, video, and motion picture camera operators and editors","38,581","33,101","5,480","46,655","48,293","41,274"
2015,Healthcare Practitioners and Technical Occupations,"6,285,534","1,728,301","4,557,233","60,928","80,084","56,629"
2015,Chiropractors,"35,155","28,258","6,897","76,291","81,498","61,416"
2015,Dentists,"95,713","68,320","27,393","150,649","156,658","120,689"
2015,Dietitians and nutritionists,"61,678","5,866","55,812","50,322","43,293","50,820"
2015,Optometrists,"25,706","15,220","10,486","110,566","121,126","100,790"
2015,Pharmacists,"211,639","98,435","113,204","120,111","121,379","115,189"
2015,Physicians and surgeons,"715,361","477,655","237,706","200,203","221,528","150,975"
2015,Physician assistants,"72,551","25,324","47,227","97,462","106,335","92,087"
2015,Podiatrists,"5,562","4,038","1,524","116,654","122,430","100,562"
2015,Audiologists,"12,077","1,986","10,091","73,355","82,171","71,948"
2015,Occupational therapists,"64,761","8,911","55,850","69,738","72,440","68,000"
2015,Physical therapists,"157,932","58,144","99,788","75,836","81,239","71,898"
2015,Radiation therapists,"12,812","4,172","8,640","80,607","81,022","80,320"
2015,Recreational therapists,"7,445","1,668","5,777","41,480","44,892","40,508"
2015,Respiratory therapists,"83,930","32,558","51,372","55,793","61,589","51,928"
2015,Speech-language pathologists,"88,903","5,343","83,560","61,989","73,661","61,669"
2015,"Miscellaneous therapists, including exercise physiologists","99,352","21,447","77,905","46,386","46,534","46,364"
2015,Veterinarians,"56,815","25,816","30,999","90,378","101,745","81,649"
2015,Registered nurses,"2,227,835","267,866","1,959,969","62,636","68,759","62,268"
2015,Nurse anesthetists,"22,833","10,381","12,452","152,610","170,331","148,873"
2015,Nurse midwives,"4,171",53,"4,118","91,189",,"91,019"
2015,Nurse practitioners,"97,121","10,196","86,925","96,461","100,847","96,174"
2015,"Health diagnosing and treating practitioners, all other","13,144","4,512","8,632","53,226","72,059","52,231"
2015,Clinical laboratory technologists and technicians,"246,437","69,100","177,337","47,531","51,066","46,582"
2015,Dental hygienists,"68,943","5,525","63,418","59,700","80,648","56,796"
2015,Diagnostic related technologists and technicians,"259,914","89,534","170,380","56,328","61,703","53,309"
2015,Emergency medical technicians and paramedics,"157,142","108,751","48,391","40,915","42,618","35,720"
2015,Health practitioner support technologists and technicians,"429,026","92,445","336,581","31,830","35,843","31,348"
2015,Licensed practical and licensed vocational nurses,"572,705","69,904","502,801","38,441","41,171","37,816"
2015,Medical records and health information technicians,"143,058","13,585","129,473","37,102","41,133","36,939"
2015,"Opticians, dispensing","37,530","11,702","25,828","38,961","46,848","34,335"
2015,Miscellaneous health technologists and technicians,"96,956","33,669","63,287","40,495","46,975","37,077"
2015,Other healthcare practitioners and technical occupations,"101,327","57,917","43,410","57,131","61,243","52,188"
2015,Healthcare Support Occupations,"2,153,516","305,544","1,847,972","27,470","30,921","27,170"
2015,"Nursing, psychiatric, and home health aides","1,214,020","172,611","1,041,409","25,743","28,461","25,390"
2015,Occupational therapy assistants and aides,"12,756","1,574","11,182","47,302","45,980","48,391"
2015,Physical therapist assistants and aides,"53,025","16,778","36,247","45,648","47,197","44,485"
2015,Massage therapists,"60,133","15,529","44,604","30,667","31,658","30,422"
2015,Dental assistants,"165,817","10,936","154,881","31,502","37,076","31,398"
2015,Medical assistants,"376,800","30,913","345,887","30,085","32,623","29,872"
2015,Medical transcriptionists,"29,196","1,532","27,664","32,279","45,282","32,182"
2015,Pharmacy aides,"28,588","6,246","22,342","31,500","36,714","30,968"
2015,Veterinary assistants and laboratory animal caretakers,"29,360","4,998","24,362","25,504","38,167","24,205"
2015,Phlebotomists,"85,128","10,946","74,182","30,497","32,277","30,295"
2015,"Healthcare support workers, all other, including medical equipment preparers","98,693","33,481","65,212","30,366","31,975","28,420"
2015,Protective Service Occupations,"2,510,047","2,026,265","483,782","50,594","52,118","40,787"
2015,First-line supervisors of correctional officers,"55,327","39,436","15,891","53,522","57,390","46,185"
2015,First-line supervisors of police and detectives,"94,175","79,588","14,587","80,336","81,985","63,504"
2015,First-line supervisors of fire fighting and prevention workers,"44,798","42,954","1,844","86,453","86,611","70,567"
2015,"First-line supervisors of protective service workers, all other","64,548","50,047","14,501","49,384","50,301","46,813"
2015,Firefighters,"254,678","242,900","11,778","65,336","65,586","56,817"
2015,Fire inspectors,"17,545","15,551","1,994","55,762","57,478","42,298"
2015,"Bailiffs, correctional officers, and jailers","376,460","275,225","101,235","43,558","46,825","38,088"
2015,Detectives and criminal investigators,"118,191","88,512","29,679","76,843","80,877","65,511"
2015,Fish and game wardens,"4,175","3,855",320,"50,041","48,576","60,694"
2015,Parking enforcement workers,"6,393","3,673","2,720","41,431","37,006","42,985"
2015,Police and sheriff patrol officers,"662,619","572,681","89,938","62,358","64,391","55,331"
2015,Transit and railroad police,"2,915","2,426",489,"44,818","55,634","43,541"
2015,Animal control workers,"8,176","5,357","2,819","35,318","32,452","40,154"
2015,Private detectives and investigators,"67,589","38,415","29,174","51,899","57,277","46,210"
2015,Security guards and gaming surveillance officers,"675,504","529,889","145,615","30,369","30,738","28,384"
