"Year","Occupation","Total_Number","Men_Number","Women_Number","Total_MedianEarnings","Men_MedianEarnings","Women_MedianEarnings"
2017,"Aircraft structure, surfaces, rigging, and systems assemblers",5094,3710,1384,48807,55596,36856
2017,"Electrical, electronics, and electromechanical assemblers",99081,51135,47946,32322,36447,29528
2017,"Engine and other machine assemblers",8428,7460,968,43402,46721,27594
2017,"Structural metal fabricators and fitters",21214,19667,1547,45773,46996,30441
2017,"Miscellaneous assemblers and fabricators",812138,513667,298471,32335,35572,29805
2017,"Bakers",148290,67152,81138,26803,30228,25379
2017,"Butchers and other meat, poultry, and fish processing workers",208070,161922,46148,30268,31519,24581
2017,"Food and tobacco roasting, baking, and drying machine operators and tenders",6138,4300,1838,31702,31899,24498
2017,"Food batchmakers",54457,22052,32405,30788,37063,26119
2017,"Food cooking machine operators and tenders",6798,4155,2643,30302,30542,29335
2017,"Food processing workers, all other",112774,75374,37400,32934,36312,28755
2017,"Computer control programmers and operators",82878,76011,6867,45465,46594,33164
2017,"Extruding and drawing machine setters, operators, and tenders, metal and plastic",8546,7516,1030,45528,48861,29076
2017,"Forging machine setters, operators, and tenders, metal and plastic",6772,6457,315,45213,45088,52215
2017,"Rolling machine setters, operators, and tenders, metal and plastic",10246,7926,2320,34773,38571,27269
2017,"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic",68488,56773,11715,35283,36160,31284
2017,"Drilling and boring machine tool setters, operators, and tenders, metal and plastic",3619,2860,759,37188,45000,22207
2017,"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic",37882,33057,4825,35700,36596,28961
2017,"Lathe and turning machine tool setters, operators, and tenders, metal and plastic",6547,6076,471,41946,45551,29501
2017,"Machinists",309105,297587,11518,47462,48218,33649
2017,"Metal furnace operators, tenders, pourers, and casters",20729,18603,2126,41887,41845,42247
2017,"Model makers and patternmakers, metal and plastic",4719,4230,489,56525,60121,27393
2017,"Molders and molding machine setters, operators, and tenders, metal and plastic",34703,29246,5457,37192,39973,30580
2017,"Multiple machine tool setters, operators, and tenders, metal and plastic",3357,3040,317,47236,50027,31754
2017,"Tool and die makers",50913,50010,903,57247,57493,35400
2017,"Welding, soldering, and brazing workers",505665,479158,26507,41309,41713,31302
2017,"Heat treating equipment setters, operators, and tenders, metal and plastic",5189,4682,507,44268,50295,14439
2017,"Layout workers, metal and plastic",4771,3691,1080,45555,44185,56660
2017,"Plating and coating machine setters, operators, and tenders, metal and plastic",13750,12457,1293,37679,37698,37284
2017,"Tool grinders, filers, and sharpeners",5032,4740,292,42343,45449,24886
2017,"Metal workers and plastic workers, all other",333686,260574,73112,35911,37746,30130
2017,"Prepress technicians and workers",19996,12964,7032,40945,45622,30148
2017,"Printing workers, except prepress technicians and workers",157101,123439,33662,36625,39540,28060
2017,"Laundry and dry-cleaning workers",107437,38432,69005,22061,26615,20764
2017,"Pressers, textile, garment, and related materials",23521,9797,13724,23038,30591,21459
2017,"Sewing machine operators",127056,36567,90489,23845,27336,22522
2017,"Shoe and leather workers and repairers",8063,6424,1639,31217,32687,24462
2017,"Shoe machine operators and tenders",2534,1099,1435,35938,44081,31313
2017,"Tailors, dressmakers, and sewers",44236,12873,31363,27341,30237,26680
2017,"Textile bleaching and dyeing machine operators and tenders",1574,1107,467,26030,27068,19161
2017,"Textile cutting machine setters, operators, and tenders",4040,2482,1558,27082,27311,24700
2017,"Textile knitting and weaving machine setters, operators, and tenders",6080,2083,3997,28696,29726,28114
2017,"Textile winding, twisting, and drawing out machine setters, operators, and tenders",8799,2589,6210,28324,31271,27191
2017,"Fabric and apparel patternmakers",2774,533,2241,65821,51720,72163
2017,"Upholsterers",24402,21629,2773,33203,33110,34258
2017,"Miscellaneous textile, apparel, and furnishings workers, including extruding and forming machine setters, operators, and tenders, synthetic and glass fibers",12368,7336,5032,26329,30482,23067
2017,"Cabinetmakers and bench carpenters",45404,42815,2589,32598,33368,25284
2017,"Furniture finishers",8688,6975,1713,34683,36105,24972
2017,"Sawing machine setters, operators, and tenders, wood",24130,21653,2477,31931,31814,34750
2017,"Woodworking machine setters, operators, and tenders, except sawing",16253,12923,3330,30516,31854,25166
2017,"Miscellaneous woodworkers, including model makers and patternmakers",20478,19453,1025,34241,34833,24955
2017,"Power plant operators, distributors, and dispatchers",44532,41206,3326,88804,90074,81636
2017,"Stationary engineers and boiler operators",71365,69029,2336,61000,61041,56568
2017,"Water and wastewater treatment plant and system operators",82212,78713,3499,49980,50315,37750
2017,"Miscellaneous plant and system operators",45578,41908,3670,73230,72459,87726
2017,"Chemical processing machine setters, operators, and tenders",56539,50552,5987,50035,50855,37374
2017,"Crushing, grinding, polishing, mixing, and blending workers",72186,63196,8990,38457,39724,33875
2017,"Cutting workers",48139,37439,10700,31437,32425,26051
2017,"Extruding, forming, pressing, and compacting machine setters, operators, and tenders",25714,21566,4148,37038,37224,33072
2017,"Furnace, kiln, oven, drier, and kettle operators and tenders",9506,7648,1858,41198,41884,32408
2017,"Inspectors, testers, sorters, samplers, and weighers",668310,425400,242910,41157,46955,32280
2017,"Jewelers and precious stone and metal workers",20395,13912,6483,35856,37862,32387
2017,"Medical, dental, and ophthalmic laboratory technicians",60812,31313,29499,38010,41432,35271
2017,"Packaging and filling machine operators and tenders",213335,103479,109856,27308,31185,25435
2017,"Painting workers",126613,114241,12372,37028,37837,31785
2017,"Photographic process workers and processing machine operators",18756,11947,6809,50076,60944,32498
2017,"Semiconductor processors",1176,720,456,50717,57237,32143
2017,"Adhesive bonding machine operators and tenders",7962,5120,2842,28121,32471,23386
2017,"Cleaning, washing, and metal pickling equipment operators and tenders",3873,2675,1198,28140,29604,25000
2017,"Cooling and freezing equipment operators and tenders",2645,2528,117,40626,40692,31691
2017,"Etchers and engravers",8062,5919,2143,32241,32802,29444
2017,"Molders, shapers, and casters, except metal and plastic",22345,20292,2053,36210,36630,30483
2017,"Paper goods machine setters, operators, and tenders",15556,11646,3910,46013,51604,24303
2017,"Tire builders",11883,10207,1676,45809,45035,50549
2017,"Helpers--production workers",28502,21325,7177,27776,28127,26907
2017,"Production workers, all other",1012889,745978,266911,35511,38037,28956
2017,"Transportation and Material Moving Occupations",6852836,5871227,981609,37079,39715,28344
2017,"Transportation Occupations",4118728,3667169,451559,42227,44173,31941
2017,"Supervisors of transportation and material moving workers",200528,153843,46685,51106,53250,41077
2017,"Aircraft pilots and flight engineers",102013,96577,5436,110765,111715,100611
2017,"Air traffic controllers and airfield operations specialists",31509,26231,5278,91982,91716,93118
2017,"Flight attendants",57865,16901,40964,46757,51911,45403
2017,"Ambulance drivers and attendants, except emergency medical technicians",9195,5954,3241,30563,30942,30161
2017,"Bus drivers",279333,162288,117045,34829,40195,30126
2017,"Driver/sales workers and truck drivers",2728976,2585286,143690,43252,44476,31491
2017,"Taxi drivers and chauffeurs",348385,303426,44959,29942,30390,26286
2017,"Motor vehicle operators, all other",20604,17227,3377,30245,32049,18250
2017,"Locomotive engineers and operators",45734,43633,2101,80589,80918,71829
2017,"Railroad brake, signal, and switch operators",3289,2963,326,51374,51594,31529
2017,"Railroad conductors and yardmasters",45078,41327,3751,70624,71537,59065
2017,"Subway, streetcar, and other rail transportation workers",16319,14029,2290,62201,63626,53560
2017,"Sailors and marine oilers",15897,14669,1228,45046,48060,26484
2017,"Ship and boat captains and operators",24614,22972,1642,77335,77409,71289
2017,"Ship engineers",4011,3711,300,79275,78407,79572
2017,"Bridge and lock tenders",2822,2601,221,56836,57152,31864
2017,"Parking lot attendants",50607,44340,6267,25133,25640,21573
2017,"Automotive and watercraft service attendants",54715,48711,6004,24156,24644,20697
2017,"Transportation inspectors",39167,32930,6237,61909,66767,37157
2017,"Transportation attendants, except flight attendants",16231,7588,8643,27324,30883,24992
2017,"Other transportation workers",21836,19962,1874,41018,40568,48071
2017,"Material Moving Occupations",2734108,2204058,530050,30841,31790,25935
2017,"Conveyor operators and tenders",4446,3363,1083,33777,36328,19295
2017,"Crane and tower operators",50453,49345,1108,53853,54405,41042
2017,"Dredge, excavating, and loading machine operators",27720,27354,366,45094,45542,30667
2017,"Hoist and winch operators",6051,5411,640,36941,37135,35698
2017,"Industrial truck and tractor operators",516774,478039,38735,32992,33179,31957
2017,"Cleaners of vehicles and equipment",224432,192341,32091,26138,26279,25239
2017,"Laborers and freight, stock, and material movers, hand",1439725,1182110,257615,31058,31775,26691
2017,"Machine feeders and offbearers",20661,12299,8362,30231,32028,27362
2017,"Packers and packagers, hand",323542,143980,179562,24658,26024,23333
2017,"Pumping station operators",19097,18542,555,60445,60607,53357
2017,"Refuse and recyclable material collectors",62629,57522,5107,34203,35407,25609
2017,"Tank car, truck, and ship loaders",3486,3399,87,46162,46855,26115
2017,"Material moving workers, all other",34943,30204,4739,38823,40183,30579
2018,"Chief executives",1101164,832690,268474,141457,151775,112862
2018,"General and operations managers",904378,621121,283257,72325,79457,60618
2018,"Legislators",11825,6935,4890,60347,67942,51778
2018,"Advertising and promotions managers",46207,21724,24483,68182,86250,57391
2018,"Marketing managers",450049,186650,263399,80913,96454,72604
2018,"Sales managers",417619,285128,132491,96161,102584,71256
2018,"Public relations and fundraising managers",56030,20697,35333,78311,82433,76334
2018,"Administrative services managers",43078,14010,29068,70111,77542,67049
2018,"Facilities managers",95448,76724,18724,70445,72444,57473
2018,"Computer and information systems managers",542094,391795,150299,110478,114722,100131
2018,"Financial managers",1086426,507101,579325,81061,101932,66357
2018,"Compensation and benefits managers",17631,3642,13989,80673,109803,76438
2018,"Human resources managers",369384,151814,217570,75554,81515,71384
2018,"Training and development managers",44218,22557,21661,80696,83616,75977
2018,"Industrial production managers",236747,187198,49549,80221,81552,68280
2018,"Purchasing managers",183758,94755,89003,77892,85405,71060
2018,"Transportation, storage, and distribution managers",227189,187270,39919,55313,55443,54531
2018,"Farmers, ranchers, and other agricultural managers",457998,401682,56316,41277,42213,30457
2018,"Construction managers",629662,581374,48288,76244,76882,65147
2018,"Education and childcare administrators",805328,294708,510620,72336,82848,66300
2018,"Architectural and engineering managers",166218,149509,16709,137212,137480,131819
2018,"Food service managers",808172,429143,379029,40453,46512,35261
2018,"Funeral home managers",6843,4596,2247,62418,68660,46752
2018,"Entertainment and recreation managers",45673,27226,18447,55297,58621,49938
2018,"Lodging managers",111989,55353,56636,48319,53790,44254
2018,"Medical and health services managers",649484,188235,461249,72464,90218,67316
2018,"Natural sciences managers",22035,9678,12357,80115,83988,74241
2018,"Postmasters and mail superintendents",23194,10245,12949,73937,80219,69293
2018,"Property, real estate, and community association managers",496001,250049,245952,55559,65404,50139
2018,"Social and community service managers",330271,103071,227200,58946,67005,55766
2018,"Emergency management directors",7937,5164,2773,73731,76940,71218
2018,"Personal service managers, all other",2172,1069,1103,80240,98855,47113
2018,"Managers, all other",3479567,2312994,1166573,80600,86883,68803
2018,"Business and Financial Operations Occupations:",7088377,3332992,3755385,69520,79998,61601
2018,"Agents and business managers of artists, performers, and athletes",29985,16496,13489,55472,64400,47384
2018,"Buyers and purchasing agents, farm products",7988,5121,2867,52729,56326,45386
